32990539,1637,8922879,4243579
32990539,722,64355,64355
32990539,435,68344,68344
32995741,1786,15204,15204
32995741,3132,15469,15469
32995741,1195,1018306,704623
32995741,313,500,500
32995741,None,1131463,127805
32995741,None,15693,15693
33000618,7435,40585,40585
33000618,3089,118784,118784
33000618,6264,25213,25213
33000618,1161,1010802,374530
33000618,6618,33169,33169
33000618,7569,141745,141745
33000618,6057,86181,86181
33000618,6928,102461,102461
33000618,6254,43812,43812
33000618,6156,31802,31802
33000618,1460,1057592,844876
33000618,6740,261192,221217
33001417,None,125,125
33001417,None,109,109
33001417,None,125,125
33001417,None,109,109
33001417,None,125,125
33001417,None,28033,28033
33001417,None,1562710,120000
33001417,None,125,125
33001417,None,49769,49769
33001417,None,110,110
33001417,None,108,108
33001417,None,125,125
33001417,None,109,109
33001417,None,109,109
33001417,None,652044,120000
33001417,None,93,93
33001417,None,141,141
33001417,None,30838,30838
33001417,None,125,125
33001417,None,120338,120000
33001417,None,110,110
33001417,None,125,125
33001417,None,125,125
33001417,None,70450,70450
33001417,None,125,125
33001417,None,125,125
33001417,None,109,109
33001417,None,78368,78368
33001417,None,109,109
33001417,None,116,116
33001417,None,70696,70696
33001417,None,110,110
33001417,None,109,109
33001417,None,110,110
33001417,None,125,125
33001417,None,94,94
33001417,None,1355136,120000
33001417,None,109,109
33001417,None,0,0
33001417,None,169243,120000
33001417,None,125,125
33001417,None,52948,52948
33001417,None,118,118
33001417,None,125,125
33001417,None,140,140
33001417,None,109,109
33001417,None,1639977,120000
33001417,None,125,125
33001417,None,472915,120000
33001417,None,110,110
33001417,None,18163,18163
33001417,None,109,109
33001417,None,109,109
33001417,None,929383,120000
33001417,None,120,120
33001417,None,136098,120000
33001417,None,662111,120000
33001417,None,125,125
33004270,213,3781,3781
33004270,235,25451,25451
33004270,851,4533,4533
33004270,198,4200048,182622
33004270,427,8412,8412
33004270,3373,2825632,188771
33004270,216,30226,30226
33004270,211,3125,3125
33004270,240,15159,15159
33004270,173,644765,598118
33004270,305,1055236,243502
33004406,None,4329,4329
33004406,None,1286334,132663
33004406,None,3500,3500
33004406,509,923420,123969
33004406,312,440157,120297
33005235,None,2427,2427
33005235,None,78,78
33005235,None,1710520,120110
33005235,None,1156,1156
33005235,None,141,141
33005235,None,156,156
33005235,None,156,156
33005235,None,172,172
33005235,None,62,62
33005235,None,1557504,121250
33005235,None,1234,1234
33005235,None,7126,7126
33005235,None,141,141
33005235,None,1174,1174
33005235,None,6437,6437
33005235,None,63,63
33005235,None,1029658,120187
33005235,None,6484,6484
33005235,None,2328,2328
33005235,None,140,140
33005235,None,8107,8107
33005235,None,9653,9653
33005235,None,359,359
33005235,None,1317,1317
33005235,None,313,313
33005235,None,17741,17741
33005235,None,94,94
33005235,None,140,140
33005235,None,1313,1313
33005235,None,141,141
33005235,None,2438,2438
33005235,None,952586,140408
33005235,None,175261,130972
33005235,None,7330,7330
33005235,None,6210,6210
33005235,None,7642,7642
33005235,None,4391,4391
33005235,None,1626,1626
33005235,None,8201,8201
33005235,None,12814,12814
33005235,None,5314,5314
33005235,None,37423,37423
33005235,None,141,141
33005235,None,4562,4562
33005235,None,375,375
33005943,None,5578056,136531
33005943,236,1195322,120328
33006179,795,2728495,552183
33006179,1441,2796965,134200
33006564,None,1453,1453
33006564,None,328,328
33006564,None,1719,1719
33006564,None,2804659,252460
33006564,None,0,0
33006564,None,15092,15092
33006578,None,346463,121985
33006578,807,863445,125775
33006578,None,43362,43362
33006578,509,184381,123512
33006578,510,41794,41794
33006578,4567,15458,15458
33006578,545,15138,15138
33006578,237,15099,15099
33006578,192,15205,15205
33006578,222,5612,5612
33006578,343,639839,120422
33006578,838,15172,15172
33006578,None,5375,5375
33006578,None,1455963,128835
33006578,303,302593,154025
33006578,746,2063,2063
33006578,272,460197,120469
33006578,None,15526,15526
33006578,None,652770,277760
33006578,None,23063,23063
33006578,None,0,0
33006578,None,15120,15120
33006578,486,9486,9486
33006578,1372,144253,144253
33006578,None,5772,5772
33006805,1101,1358498,123203
33006805,4819,16689,16689
33006805,1546,39077,39077
33006805,None,12697,12697
33006805,1538,28602,28602
33006805,None,8065,8065
33006805,1203,18251,18251
33006805,1727,33012,33012
33006805,None,0,0
33006805,3351,22751,22751
33006805,None,1109,1109
33006805,1507,31130,31130
33006805,None,773704,121267
33006805,801,3975,3975
33006805,2074,11976,11976
33006805,983,202296,125458
33006805,702,5236,5236
33008854,1359,4228918,524445
33008854,1286,100820,100820
33008854,None,1891,1891
33008854,390,20028,20028
33008854,1274,258415,258415
33008854,279,4266,4266
33008854,534,22458,22458
33008854,None,27729,27729
33008854,None,406,406
33008854,454,67868,67868
33008854,None,6517,6517
33008854,2406,22259,22259
33008854,None,197876,121984
33008854,374,16116,16116
33008854,546,181929,121080
33008854,368,3032,3032
33008854,266,22863,22863
33008854,385,5078,5078
33008854,None,279665,122535
33008854,None,1081867,120580
33008854,None,66195,66195
33008854,417,30776,30776
33008854,1021,850570,120375
33008854,194,10049,10049
33008854,None,7047,7047
33008854,None,167418,120439
33008854,444,6139,6139
33008854,350,30334,30334
33008854,1455,90338,90338
33008854,645,1082418,197358
33008854,None,3993,3993
33008854,299,28630,28630
33008854,362,170712,170712
33008854,1927,20352,20352
33008854,228,3062,3062
33008854,None,129324,120437
33008854,330,19848,19848
33008854,320,333,333
33008854,1697,107125,107125
33008854,None,1763783,120375
33008854,337,343,343
33008875,1646,1905827,539246
33008983,2406,3379938,2030535
33008983,264,15157,15157
33009076,2132,135698,135698
33009076,780,109852,109852
33009076,None,1781777,121375
33009230,261,1422,1422
33009230,269,1379127,120522
33009230,322,11225,11225
33009230,225,1505,1505
33009230,2161,44403,44403
33009230,272,299595,132611
33009230,None,221839,123782
33009230,597,577740,262559
33009673,None,15673,15673
33009673,None,4297,4297
33009673,None,1922,1922
33009673,None,452388,123203
33009953,None,0,0
33009953,426,1741586,240313
33009953,None,2547993,121703
33009993,3197,15844,15844
33009993,1706,1515,1515
33009993,1943,3802,3802
33009993,3209,1582372,1553022
33009993,952,4046,4046
33010017,1926,176555,176555
33010017,145,1688,1688
33010017,263,19489,19489
33010017,230,894750,141980
33010243,120,50291,50291
33010243,None,16057,16057
33010243,14253,9808,9808
33010243,None,31847,31847
33010243,None,45111,45111
33010243,None,212342,136337
33010243,None,15297,15297
33010243,685,5518,5518
33010243,None,515015,159339
33010243,None,473770,140808
33010243,None,18971,18971
33010434,410,319153,125296
33010434,230,19070,19070
33010434,273,457058,218144
33010434,329,2138400,952993
33010434,406,186000,128125
33010434,190,1103203,294927
33010434,192,627587,138164
33010434,264,25511,25511
33010744,230,1328,1328
33010744,1832,15210,15210
33010744,2251,61324,61324
33010744,457,69431,69431
33010744,None,15115,15115
33010930,None,3438,3438
33010930,None,1125,1125
33010930,None,110,110
33010930,None,12307,12307
33010930,None,1177672,120000
33010930,None,2141,2141
33010930,None,94,94
33010930,None,63,63
33010930,None,1109,1109
33010930,None,3394,3394
33010930,None,4128,4128
33010930,None,95,95
33010930,None,110,110
33010930,None,78,78
33010930,None,8112,8112
33010930,None,78,78
33010930,None,0,0
33010930,None,109,109
33010930,None,109,109
33010930,None,109,109
33010930,None,125,125
33010930,None,78,78
33010930,None,1428237,120000
33010930,None,6328,6328
33010930,None,13126,13126
33010930,None,49705,49705
33010930,None,78,78
33010930,None,547,547
33010979,566,11367,11367
33010979,None,31399,31399
33010979,None,15167,15167
33010979,356,1124347,1117348
33010979,230,328,328
33011125,1290,33838,33838
33011125,919,69574,69574
33011125,651,15570,15570
33011125,1481,373841,373841
33011479,283,1969,1969
33011479,None,2362,2362
33011479,402,30941,30941
33011479,2184,606335,235087
33011479,1864,552296,421985
33011500,None,1152,1152
33011500,None,0,0
33011500,None,997076,120000
33011500,None,203271,120000
33011500,None,109,109
33011500,None,78,78
33011500,None,250,250
33011500,None,93,93
33011500,None,873858,120000
33011500,None,78,78
33011500,None,3297,3297
33011500,None,47,47
33011500,None,156,156
33011500,None,157,157
33011500,None,93,93
33011500,None,79,79
33011500,None,79,79
33011500,None,78,78
33011500,None,28002,28002
33011500,None,157225,120000
33011500,None,78,78
33011500,None,93,93
33011500,None,184272,120000
33011500,None,93,93
33011565,None,15612,15612
33011855,None,1704711,250220
33011855,443,547003,185361
33011855,345,1192564,358737
33011855,None,2613,2613
33012034,1226,15205,15205
33012295,353,7777,7777
33012295,450,15351,15351
33012295,None,15550,15550
33012295,None,0,0
33012295,None,0,0
33012295,405,64451,64451
33012295,804,1664384,140741
33012295,None,0,0
33012295,398,1944131,132089
33012295,611,62850,62850
33012295,629,138126,138126
33012295,450,62488,62488
33012295,332,5955,5955
33012295,679,15183,15183
33012295,306,34629,34629
33012295,None,0,0
33012334,2221,252899,123923
33012334,196,2804140,129960
33012336,None,5677,5677
33012336,3214,2211844,571657
33012457,None,32219,32219
33012457,None,1360,1360
33012457,318,391,391
33012457,None,626535,626535
33012457,None,115899,115899
33012457,2032,7253,7253
33012457,None,18870,18870
33012457,501,124436,124436
33012660,None,1222,1222
33012660,None,4291,4291
33012660,None,673141,120000
33012660,None,1187,1187
33012660,None,1455487,120000
33012688,1238,15954,15954
33012688,None,80104,80104
33012688,None,15699,15699
33012688,349,82677,82677
33012688,None,4234,4234
33012764,None,15772,15772
33012764,None,4391,4391
33012764,2680,1203331,486413
33012803,None,7309,7309
33012803,None,24318,24318
33012803,None,26838,26838
33012803,None,5298,5298
33012803,None,5563,5563
33012803,None,4140,4140
33012803,None,4305,4305
33012803,None,1532,1532
33012803,None,17279,17279
33012803,None,4141,4141
33012803,None,80366,80366
33012803,None,85091,85091
33012803,None,3156,3156
33012803,None,68880,68880
33012803,None,32407,32407
33012803,None,31414,31414
33012803,None,2406,2406
33012803,None,1548,1548
33012803,None,2399,2399
33012803,None,1454,1454
33012803,None,14558,14558
33012803,None,11130,11130
33012803,None,221794,127156
33012803,None,797,797
33012803,None,7465,7465
33012803,None,125,125
33012803,None,2131,2131
33012803,None,8142,8142
33012803,None,3435,3435
33012803,None,74718,74718
33012803,None,2490,2490
33012803,None,45339,45339
33012803,None,2281,2281
33012803,None,12540,12540
33012803,None,4118,4118
33012803,None,146116,146116
33012803,None,5487,5487
33012803,None,7550,7550
33012803,None,9557,9557
33012803,None,2141,2141
33012803,None,56893,56893
33012803,None,1586953,120000
33012803,None,6444,6444
33012803,None,2117,2117
33012803,None,24162,24162
33012803,None,2140,2140
33012803,None,5470,5470
33012803,None,26386,26386
33012803,None,2281,2281
33012803,None,1141,1141
33012803,None,91533,91533
33012803,None,125,125
33012803,None,37957,37957
33012803,None,2453,2453
33012803,None,142534,120000
33012803,None,4470,4470
33012803,None,81205,81205
33012803,None,27321,27321
33012803,None,4485,4485
33012803,None,0,0
33012803,None,375,375
33012803,None,6421,6421
33012803,None,62574,62574
33012803,None,19338,19338
33012803,None,4172,4172
33012991,None,16007,16007
33012991,1006,143033,143033
33012991,None,16195,16195
33012991,None,1031,1031
33012991,None,1719,1719
33013411,1545,24520,24520
33013411,None,2289780,200107
33013411,815,552911,120375
33013537,None,446676,218498
33013537,None,101343,101343
33013537,1664,10365,10365
33013537,506,67076,67076
33013537,767,9584,9584
33013537,None,85832,85832
33013537,None,15584,15584
