32654029,203,2837460,1947572
32664953,919,164808,122553
32664953,776,677137,242841
32664953,875,204621,122657
32664953,997,602292,122335
32664953,960,124377,123214
32664953,804,146692,124338
32664953,837,555890,244534
32664953,842,244164,122832
32664953,1054,343889,124860
32664953,968,291244,123760
32669623,1907,2845724,1459901
32669623,None,31230,31230
32669623,348,215821,120614
32671131,3098,1386652,317199
32671131,None,413,413
32671131,None,281,281
32671131,2096,15476,15476
32671131,None,1454,1454
32671131,248,16089,16089
32671131,None,1666,1666
32671553,1783,1333962,129555
32672428,3253,29366,29366
32672428,5801,10512,10512
32672428,2504,51974,51974
32672428,4150,8133,8133
32672428,2567,132858,122416
32672428,None,2599,2599
32672428,None,25952,25952
32672428,686,14531,14531
32672428,842,12034,12034
32672428,None,169442,169442
32672428,3515,16533,16533
32672824,650,1610,1610
32672824,222,1982,1982
32672824,718,1749656,123113
32672928,291,17185,17185
32672928,None,98612,98612
32672928,277,5139,5139
32672928,None,1471100,121714
32672928,403,15170,15170
32672928,290,15494,15494
32672928,None,11520,11520
32672928,None,10832,10832
32672928,540,205634,142965
32672928,144,7317,7317
32672928,None,1753,1753
32672928,None,55256,55256
32672928,None,22418,22418
32672928,291,158603,128961
32673007,456,1250048,1128283
32673007,256,9052,9052
32673007,3280,682684,651845
32673362,566,940103,371515
32673362,763,15142,15142
32673362,None,830,830
32673362,2955,12105,12105
32673362,2906,3313,3313
32673362,113843,1119,1119
32673362,660,1986346,836452
32673362,356,35407,35407
32673390,None,3991,3991
32673390,None,516878,121578
32673390,None,15699,15699
32673390,None,15603,15603
32673390,None,47026,47026
32673390,None,4847,4847
32673390,None,181315,126241
32673390,None,1112805,120375
32673390,None,428057,128713
32673390,None,87602,87602
32673390,None,2021,2021
32673390,None,46130,46130
32673390,None,74217,74217
32673390,None,15379,15379
32673390,None,30656,30656
32673390,None,516737,140315
32673390,None,5574,5574
32673390,301,15909,15909
32673390,None,30458,30458
32673390,None,30630,30630
32673393,None,5521,5521
32673393,2003,1466861,266680
32673393,None,594,594
32673457,331,1145794,120552
32673495,3877,1302385,798555
32673504,None,43888,43888
32673504,None,0,0
32673504,None,2336,2336
32673504,None,187,187
32673504,None,5766,5766
32673504,None,275,275
32673504,None,188,188
32673504,None,234,234
32673504,None,219,219
32673504,None,621332,120000
32673504,None,1346148,120000
32673504,None,219,219
32673504,None,179,179
32673504,None,296,296
32673510,285,1660,1660
32673510,368,1446274,1087794
32673528,None,611224,120799
32673528,None,1423,1423
32673596,None,16481,16481
32673596,None,1521426,120872
32673617,1607,2047,2047
32673617,397,2855,2855
32673617,1431,15164,15164
32673617,314,2391,2391
32673617,446,31841,31841
32673617,288,2149,2149
32673617,691,4086,4086
32673617,None,1818,1818
32673617,None,0,0
32673617,1912,463491,127790
32673617,12449,1681,1681
32673617,352,37737,37737
32673617,349,16439,16439
32673617,384,20860,20860
32673617,888,2157,2157
32673617,373,3067,3067
32673617,341,1501,1501
32673617,497,153273,153273
32673617,270,1781,1781
32673617,1443,47015,47015
32673620,None,1194478,123266
32673620,440,43716,43716
32673620,242,8722,8722
32673620,253,3818,3818
32673620,None,7997,7997
32673620,None,6351,6351
32673620,None,38906,38906
32673620,225,33997,33997
32673620,None,32984,32984
32673620,None,1194844,123304
32673620,None,9251,9251
32673620,506,956,956
32673659,159629,969,969
32673659,2817,3535,3535
32673659,None,1415978,121883
32673659,2214,12080,12080
32673659,1132,1956587,428904
32673670,4697,2274860,1402089
32673672,670,15894,15894
32673672,None,750,750
32673672,1027,15886,15886
32673672,None,17192,17192
32673672,1122,16354,16354
32673672,332,16718,16718
32673672,None,9356,9356
32673672,None,189016,127535
32673672,401,15433,15433
32673672,None,765,765
32673672,38521,15788,15788
32673672,375,16219,16219
32673672,None,0,0
32673672,None,1697,1697
32673672,5785,30462,30462
32673672,6433,16510,16510
32673704,176,92765,92765
32673704,207,13477,13477
32673704,357,16592,16592
32673704,592,1353616,435478
32673704,133,366722,120392
32673704,1494,30114,30114
32673704,787,1385412,143057
32673704,747,6125,6125
32673704,1073,1230142,315117
32673704,755,6971,6971
32673704,51,2476,2476
32673704,230,56454,56454
32673707,None,243761,121893
32673707,278,7133,7133
32673707,None,140,140
32673710,None,1682634,122133
32673710,212,10089,10089
32673752,None,399590,121219
32673752,None,116254,116254
32673752,3290,990,990
32673752,762,38504,38504
32673752,None,574867,121876
32673752,None,221907,156166
32673752,377,74335,74335
32673752,4338,2606,2606
32673752,None,144633,144633
32673752,None,5021,5021
32673752,557,4215,4215
32673752,None,16178,16178
32673752,668,1375,1375
32673752,None,3482,3482
32673752,2961,37997,37997
32673752,700,7507,7507
32673752,None,27275,27275
32673752,1269,33725,33725
32673796,None,865340,122735
32673816,326,3501,3501
32673816,73,23913,23913
32673816,1082,6666,6666
32673816,242,15062,15062
32673816,None,1530,1530
32673816,None,873244,120937
32673853,None,0,0
32673853,None,94,94
32673853,None,109,109
32673853,None,970146,120075
32673868,389,621783,144909
32673868,469,48354,48354
32673868,317,15104,15104
32673868,397,471863,170837
32673880,None,5257,5257
32673880,None,7291,7291
32673880,None,5257,5257
32673880,None,1176,1176
32673880,None,64517,64517
32673880,None,159124,124188
32673880,None,349980,120000
32673880,None,573782,125189
32673896,1382,222467,144615
32673896,407,13132,13132
32673896,108588,338842,120579
32673896,199,15081,15081
32673896,3215,434722,229798
32673896,214,8347,8347
32673896,1765,361471,121900
32673896,None,13219,13219
32673896,280,11047,11047
32673896,220,155797,120360
32673896,298,11244,11244
32673897,1725,15133,15133
32673897,325,328,328
32673897,294,15119,15119
32673897,347,406620,199404
32673897,340,15121,15121
32673897,346,124263,124263
32673903,622,234,234
32673903,4157,725280,121493
32673903,730,680906,121297
32673903,940,1172,1172
32673910,None,33288,33288
32673910,None,15615,15615
32673910,434,42427,42427
32673910,None,547540,142736
32673910,None,20204,20204
32673910,None,82408,82408
32673910,None,347142,120266
32673910,None,68126,68126
32673910,None,1440,1440
32673910,None,575277,120343
32673934,177,27935,27935
32673934,102,5392,5392
32673934,184,238683,122957
32673934,270,26872,26872
32673934,162,1228641,666783
32673934,116,6943,6943
32673934,362,4123,4123
32673934,103,213108,213108
32673934,299,1097,1097
32673934,92,293541,293541
32673934,2748,7959,7959
32673934,744,17504,17504
32673934,255,15121,15121
32673934,125,4913,4913
32673934,281,1253255,275420
32673934,816,3501,3501
32673945,2537,345707,294538
32673946,None,500454,122399
32673948,None,399944,344539
32673950,None,12276,12276
32673950,None,38142,38142
32673950,None,1164,1164
32673950,None,131609,131609
32673950,None,78,78
32673950,None,2116,2116
32673950,None,94,94
32673950,None,7107,7107
32673950,None,79,79
32673950,None,1078,1078
32673950,None,63,63
32673950,None,4084,4084
32673950,None,0,0
32673950,None,34924,34924
32673950,None,110,110
32673950,None,89962,89962
32673950,None,109,109
32673950,None,78,78
32673950,None,4207,4207
32673955,1963,81718,81718
32673955,1988,2657,2657
32673955,986,37072,37072
32673955,2791,1265,1265
32673955,None,437,437
32673955,1192,127143,127143
32673955,None,49810,49810
32673958,790,1522,1522
32673958,581,1750,1750
32673958,356,734426,174334
32673958,284,1419,1419
32673958,3216,8102,8102
32673958,657,385511,216183
32673958,1016,543446,254964
32673963,498,44255,44255
32673963,2220,648597,648597
32673963,470,26622,26622
32673963,650,55362,55362
32673963,332,6896,6896
32673963,592,197357,197357
32673963,451,182000,182000
32673963,1584,85709,85709
32673963,296,3320,3320
32673963,2636,6863,6863
32673963,1568,20851,20851
32673963,6631,154872,154872
32673970,695,15447,15447
32673970,799,15295,15295
32673970,None,4183,4183
32673970,None,51518,51518
32673970,1237,15485,15485
32673970,2639,27015,27015
32673970,1971,60782,60782
32673970,None,76024,76024
32673970,822,192062,126836
32673976,None,15162,15162
32673976,None,11704,11704
32673978,2962,176369,176369
32673978,1220,32549,32549
32673978,833,26235,26235
32673978,824,21751,21751
32673978,861,15638,15638
32673978,804,21196,21196
32673978,4892,12154,12154
32673978,1185,14674,14674
32673978,2686,16046,16046
32673978,1394,173567,159090
32673978,1086,26003,26003
32673978,None,24411,24411
32673978,None,15766,15766
32673978,None,2319,2319
32673979,1944,375,375
32673979,1530,138394,138394
32673983,None,9588,9588
32673983,None,28613,28613
32673983,None,5043,5043
32673986,3458,30428,30428
32673986,None,16358,16358
32673986,None,30316,30316
32673986,3726,15249,15249
32673986,3435,10570,10570
32673988,2475,571255,130719
32673988,205,189769,120297
32673994,None,1203,1203
32673994,None,15929,15929
32673994,None,31328,31328
32673994,None,401960,209966
32673994,None,9851,9851
32674238,None,323628,120000
32674238,None,94548,94548
32674238,None,132,132
32674238,None,1201465,120000
32674238,None,0,0
32674238,None,125,125
32674238,None,109,109
32674238,None,140,140
32674238,None,130,130
32674238,None,141,141
32674238,None,141,141
32674238,None,110,110
32674238,None,109,109
32674238,None,110,110
32674238,None,125,125
32674238,None,465719,120000
32674238,None,109,109
32674238,None,26021,26021
32674238,None,110,110
32674238,None,742778,120000
32674238,None,143,143
32674238,None,156,156
32674303,None,1573779,120438
32674397,175,15328,15328
32674397,2948,2111626,338876
32674397,260,37127,37127
32674397,None,996,996
32674397,2150,210153,177595
32674490,551,434613,127354
32674490,658,15392,15392
32674490,590,10409,10409
32674490,193,15863,15863
32674490,392,15397,15397
32674490,651,73757,73757
32674490,5238,946331,120594
32674498,319,1660782,456219
32674498,292,15121,15121
32674555,598,131714,131714
32674581,1221,16052,16052
32674581,1275,944375,451871
32674608,407,607313,128247
32674608,None,1016,1016
32674638,720,166097,166097
32674638,1085,2766,2766
32674638,1462,15259,15259
32674638,None,265873,263418
32674638,367,27862,27862
32674638,None,15498,15498
32674638,353,32776,32776
32674638,534,1464,1464
32674638,None,27815,27815
32674638,None,224359,224359
32674646,274,87367,87367
32674646,327,1806837,125938
32674646,300,15089,15089
32674646,285,75689,75689
32674646,421,501350,232577
32674662,351,549566,397238
32674662,271,393941,121472
32674662,None,750648,121134
32674662,98,372325,324468
32674662,176,15114,15114
32674662,562,228079,169286
32674688,None,56743,56743
32674688,None,1359,1359
32674688,None,556190,120734
32674688,None,190973,190973
32674688,2472,2127,2127
32674688,None,58212,58212
32674688,None,1664,1664
32674688,None,16309,16309
32674690,None,208259,208259
32674690,348,15251,15251
32674747,None,2352,2352
32674747,None,4536,4536
32674747,None,1317,1317
32674747,None,1198,1198
32674747,None,3322,3322
32674747,None,34629,34629
32674747,None,7309,7309
32674747,None,8299,8299
32674747,None,9406,9406
32674747,None,4302,4302
32674747,None,2384,2384
32674747,None,2258,2258
32674747,None,1281,1281
32674747,None,3378,3378
32674747,None,5323,5323
32674747,None,5379,5379
32674747,None,5417,5417
32674747,None,9457,9457
32674747,None,7703,7703
32674747,None,29078,29078
32674747,None,3365,3365
32674747,None,2360,2360
32674747,None,19130,19130
32674747,None,107861,107861
32674747,None,11521,11521
32674747,None,1182,1182
32674747,None,28577,28577
32674747,None,6722,6722
32674747,None,1290,1290
32674747,None,1250,1250
32674747,None,5323,5323
32674747,None,1235,1235
32674747,None,1297,1297
32674747,None,1328,1328
32674747,None,19524,19524
32674747,None,3332,3332
32674747,None,190945,190945
32674747,None,10953,10953
32674747,None,4981,4981
32674747,None,7382,7382
32674747,None,0,0
32674747,None,2552,2552
32674747,None,1312,1312
32674755,170,22369,22369
32674755,187,17522,17522
32674755,6986,602124,122037
32674769,3587,586562,305659
32674769,243,2973,2973
32674786,5724,775804,349128
32674786,865,10750,10750
32674790,None,189,189
32674790,None,141,141
32674790,None,579597,120000
32674790,None,1120,1120
32674790,None,478966,120000
32674790,None,187,187
32674790,None,141,141
32674790,None,94,94
32674790,None,78,78
32674790,None,156,156
32674790,None,2345,2345
32674790,None,234,234
32674790,None,97,97
32674790,None,187,187
32674809,2254,372068,122127
32674809,2848,865013,646507
32674809,2695,59950,59950
32674809,None,194858,194858
32674811,243,31371,31371
32674811,54,1600,1600
32674811,63,1943,1943
32674811,163,11430,11430
32674811,235,16940,16940
32674811,663,123905,123905
32674811,255,4938,4938
32674811,136,37561,37561
32674811,409,111185,111185
32674811,324,629954,354128
32674811,100,542166,127190
32674811,269,12288,12288
32674811,50,1649,1649
32674811,75,56954,56954
32674811,375,23167,23167
32674811,59,1873,1873
32674811,233,11877,11877
32674811,187,2785,2785
32674811,257,9963,9963
32674811,157,2308,2308
32674811,72,5348,5348
32674811,243,865,865
32674811,190,3370,3370
32674813,719,12555,12555
32674813,1000,49175,49175
32674813,1015,2793,2793
32674813,687,15414,15414
32674813,719,10048,10048
32674813,765,893304,453210
32674827,564,959,959
32674827,3355,4226,4226
32674827,4426,394855,192187
32674833,267,19209,19209
32674833,127,529864,120235
32674833,312,4228,4228
32674833,363,280776,280776
32674835,403,607392,127381
32674835,210,15125,15125
32674837,None,690,690
32674837,98,2077101,240640
32674837,155,31133,31133
32674842,None,221739,221739
32674842,4593,144943,144943
32674857,332,33443,33443
32674857,377,181317,181317
32674857,354,23495,23495
32674857,None,8364,8364
32674857,445,15542,15542
32674857,1400,27019,27019
32674857,379,3134,3134
32674857,None,22773,22773
32674857,None,9959,9959
32674857,1362,399119,209720
32674857,None,9113,9113
32674857,None,9646,9646
32674857,268,3698,3698
32674859,None,94,94
32674859,None,109,109
32674859,None,109,109
32674859,None,109,109
32674859,None,141,141
32674859,None,3197,3197
32674859,None,93,93
32674859,None,1166,1166
32674859,None,94,94
32674859,None,94,94
32674859,None,94,94
32674859,None,93,93
32674859,None,97,97
32674859,None,94,94
32674859,None,94,94
32674859,None,1175,1175
32674859,None,94,94
32674859,None,110,110
32674859,None,94,94
32674859,None,109,109
32674859,None,94,94
32674859,None,0,0
32674859,None,93,93
32674859,None,94,94
32674859,None,94,94
32674859,None,93,93
32674859,None,94,94
32674859,None,93,93
32674859,None,1629,1629
32674859,None,94,94
32674859,None,94,94
32674859,None,94,94
32674859,None,94,94
32674859,None,94,94
32674859,None,94,94
32674859,None,93,93
32674859,None,94,94
