session_id	cookie_id	individual_id	session_seq	url	creation_datetime	function	logic	intention	duration	active_duration	loading_time	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	3	https://www.cathaybk.com.tw/cathaybk/card/event/2016/MyBill/20160523/card_news1050523_index.asp	2016-08-01 03:09:18.159000	function	logic	intention	152963	152963	1148	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	4	https://www.cathaybk.com.tw/cathaybk/card/MyBill/index.asp	2016-08-01 03:09:29.648000	function	logic	intention	2807	2807	1419	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	5	https://www.cathaybk.com.tw/cathaybk/card/event/2016/MyBill/20160523/card_news1050523_login01.asp	2016-08-01 03:09:53.290000	function	logic	intention	87068	87068	707	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	6	https://www.cathaybk.com.tw/cathaybk/card/event/2016/MyBill/20160523/card_news1050523_login02.asp	2016-08-01 03:11:20.970000	function	logic	intention	484	484	-1	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	7	https://www.cathaybk.com.tw/cathaybk/card/MyBill/index.asp	2016-08-01 03:11:50.591000	function	logic	intention	8243	8243	1462	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	8	https://www.cathaybk.com.tw/cathaybk/card/MyBill/main01.asp	2016-08-01 03:11:58.834000	function	logic	intention	9110	9110	-1	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	9	https://www.cathaybk.com.tw/cathaybk/card/MyBill/main09.asp	2016-08-01 03:12:07.944000	function	logic	intention	21644	21644	-1	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	10	https://www.cathaybk.com.tw/cathaybk/card/MyBill/main10.asp	2016-08-01 03:12:29.588000	function	logic	intention	65794	65794	-1	ip
23773538	189ef8288f28482988b3090b33aa13cc	individual_id	11	https://www.cathaybk.com.tw/cathaybk/card/MyBill/main05.asp	2016-08-01 03:13:35.382000	function	logic	intention	15653	15653	-1	ip
23773540	cookie_id	individual_id	22	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:00:00.717000	function	logic	intention	125	125	-1	ip
23773540	cookie_id	individual_id	23	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 03:00:00.842000	function	logic	intention	141	141	-1	ip
23773540	cookie_id	individual_id	24	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 03:00:00.983000	function	logic	intention	11193	11193	-1	ip
23773540	cookie_id	individual_id	25	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:00:12.176000	function	logic	intention	156	156	-1	ip
23773540	cookie_id	individual_id	26	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 03:00:12.332000	function	logic	intention	172	172	-1	ip
23773540	cookie_id	individual_id	27	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 03:00:12.504000	function	logic	intention	45207	45207	-1	ip
23773540	cookie_id	individual_id	28	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 03:00:57.711000	function	logic	intention	94	94	-1	ip
23773540	cookie_id	individual_id	29	app://com.cathaybk.mymobibank.android.app/LastestActivity	2016-08-01 03:00:57.805000	function	logic	intention	2085	2085	-1	ip
23773541	cookie_id	individual_id	4	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 03:01:17.419000	function	logic	intention	578	578	2184	ip
23773560	cookie_id	individual_id	23	https://www.cathaybk.com.tw/cathaybk/card/service/pay/pay_2.asp	2016-08-01 03:07:56.829000	function	logic	intention	35635	35635	-1	ip
23773560	cookie_id	individual_id	24	https://www.cathaybk.com.tw/cathaybk/card/service/pay/pay_2.asp	2016-08-01 03:08:32.604000	function	logic	intention	11864	11864	16593	ip
23773560	cookie_id	individual_id	25	https://www.cathaybk.com.tw/cathaybk/card/service/pay/pay.asp	2016-08-01 03:08:43.511000	function	logic	intention	16317	16317	10286	ip
23773560	cookie_id	individual_id	26	https://www.mybank.com.tw/mybank/	2016-08-01 03:08:48.716000	function	logic	intention	22317	22317	1006	ip
23773560	cookie_id	individual_id	27	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Welcome_Card	2016-08-01 03:09:12.747000	function	logic	intention	3192	3192	2017	ip
23773560	cookie_id	individual_id	28	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:09:17.212000	function	logic	intention	19207	19207	1535	ip
23773560	cookie_id	individual_id	29	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:09:37.310000	function	logic	intention	677	677	683	ip
23773560	cookie_id	individual_id	30	https://www.cathaybk.com.tw/Cathaybk/card/index.asp	2016-08-01 03:10:39.667000	function	logic	intention	7145	7145	-1	ip
23773560	cookie_id	individual_id	31	https://www.cathaybk.com.tw/cathaybk/mobile/contact_02.asp	2016-08-01 03:10:47.948000	function	logic	intention	155418	155418	1208	ip
23773560	cookie_id	individual_id	32	https://www.cathaybk.com.tw/cathaybk/mobile/contact_02.asp	2016-08-01 03:13:34.758000	function	logic	intention	834	834	11886	ip
23773603	cookie_id	individual_id	10	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	2016-08-01 03:00:26.178000	function	logic	intention	6622	6622	396	ip
23773603	cookie_id	individual_id	11	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_3.asp	2016-08-01 03:00:32.956000	function	logic	intention	9223	9223	417	ip
23773603	cookie_id	individual_id	12	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_3_4.asp	2016-08-01 03:00:42.304000	function	logic	intention	18079	18079	268	ip
23773603	cookie_id	individual_id	13	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_3.asp	2016-08-01 03:01:00.695000	function	logic	intention	1371	1371	161	ip
23773603	cookie_id	individual_id	14	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	2016-08-01 03:01:01.408000	function	logic	intention	14339	14339	164	ip
23773603	cookie_id	individual_id	15	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_3.asp	2016-08-01 03:01:15.762000	function	logic	intention	4002	4002	242	ip
23773603	cookie_id	individual_id	16	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_3.asp	2016-08-01 03:01:19.889000	function	logic	intention	22880	22880	261	ip
23773603	cookie_id	individual_id	17	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	2016-08-01 03:01:43.195000	function	logic	intention	7130	7130	223	ip
23773603	cookie_id	individual_id	18	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_2_4.asp	2016-08-01 03:01:50.497000	function	logic	intention	1695	1695	230	ip
23773603	cookie_id	individual_id	19	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	2016-08-01 03:01:52.630000	function	logic	intention	64369	64369	220	ip
23773603	cookie_id	individual_id	20	https://www.cathaybk.com.tw/cathaybk/card/event/2014/card_news1030902.asp	2016-08-01 03:01:54.639000	function	logic	intention	13070	13070	346	ip
23773603	cookie_id	individual_id	21	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_2_2.asp	2016-08-01 03:02:57.460000	function	logic	intention	43613	43613	343	ip
23773603	cookie_id	individual_id	22	https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp	2016-08-01 03:03:41.530000	function	logic	intention	7272	7272	195	ip
23773603	cookie_id	individual_id	23	https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_2_3.asp	2016-08-01 03:03:48.513000	function	logic	intention	15185	15185	320	ip
23773613	cookie_id	individual_id	6	https://www.mybank.com.tw/MyBank/Home/Logout	2016-08-01 03:12:59.570000	function	logic	intention	3647	3647	-1	ip
23773614	cookie_id	individual_id	18	https://www.myb2b.com.tw/ebank/default.asp	2016-08-01 03:10:39.260000	function	logic	intention	0	0	-1	ip
23773676	cookie_id	individual_id	13	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:00:43.903000	function	logic	intention	93	93	-1	ip
23773676	cookie_id	individual_id	14	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 03:00:43.996000	function	logic	intention	94	94	-1	ip
23773676	cookie_id	individual_id	15	app://com.cathaybk.mymobibank.android.app/ExchangeListAllActivity	2016-08-01 03:00:44.900000	function	logic	intention	192228	120000	-1	ip
23773676	cookie_id	individual_id	16	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:03:56.318000	function	logic	intention	94	94	-1	ip
23773676	cookie_id	individual_id	17	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 03:03:56.412000	function	logic	intention	109	109	-1	ip
23773676	cookie_id	individual_id	18	app://com.cathaybk.mymobibank.android.app/ExchangeListAllActivity	2016-08-01 03:03:56.521000	function	logic	intention	0	0	-1	ip
23773685	cookie_id	individual_id	4	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp	2016-08-01 03:00:05.881000	function	logic	intention	56622	56622	618	ip
23773685	cookie_id	individual_id	5	https://www.cathaybk.com.tw/cathaybk/card/card/card_14.asp	2016-08-01 03:01:02.550000	function	logic	intention	14228	14228	412	ip
23773696	cookie_id	individual_id	2	https://www.mybank.com.tw/mybank	2016-08-01 03:11:53.219000	function	logic	intention	2052	2052	-1	ip
23773697	cookie_id	individual_id	8	https://www.mybank.com.tw/mybank/Home/MyMobiBank	2016-08-01 03:00:28.502000	function	logic	intention	43398	43398	3004	ip
23773699	cookie_id	individual_id	3	https://www.cathaybk.com.tw/cathaybk/mobile/index.asp#nav_05	2016-08-01 03:20:07.668000	function	logic	intention	703	703	703	ip
23773702	cookie_id	individual_id	5	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:06:19.813000	function	logic	intention	96	96	-1	ip
23773702	cookie_id	individual_id	6	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 03:06:19.909000	function	logic	intention	109	109	-1	ip
23773702	cookie_id	individual_id	7	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 03:06:20.180000	function	logic	intention	0	0	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	4	https://www.cathayholdings.com/bank/cathaybk/	2016-08-01 03:03:35.940000	function	logic	intention	66381	66381	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	5	https://www.mybank.com.tw/mybank	2016-08-01 03:03:39.619000	function	logic	intention	15355	15355	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	6	https://www.cathaybk.com.tw/cathaybk/card/MyBill/index.asp	2016-08-01 03:04:43.543000	function	logic	intention	2271	2271	1281	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	7	https://www.cathaybk.com.tw/cathaybk/card/MyBill/main01_other.asp	2016-08-01 03:04:46.517000	function	logic	intention	32990	32990	708	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	8	https://www.mybank.com.tw/mybank/Home/Login	2016-08-01 03:05:00.221000	function	logic	intention	15860	15860	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	9	https://www.cathaybk.com.tw/cathaybk/card/service/pay/pay_2.asp	2016-08-01 03:05:06.845000	function	logic	intention	228436	120391	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	10	https://www.cathaybk.com.tw/cathaybk/deposit/index.asp	2016-08-01 03:05:20.550000	function	logic	intention	8185	8185	724	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	11	https://www.cathaybk.com.tw/cathaybk/index.asp	2016-08-01 03:05:28.896000	function	logic	intention	15174	15174	668	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	12	https://www.mybank.com.tw/mybank	2016-08-01 03:05:32.940000	function	logic	intention	38397	38397	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	13	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:06:13.625000	function	logic	intention	76568	76568	3123	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	14	https://www.cathaybk.com.tw/cathaybk/card/event/2016/LINEPay/20160627/card_news1050627_index.asp	2016-08-01 03:06:20.206000	function	logic	intention	15873	15873	-1	ip
23773709	f061df8377f04ffb85b85095c96e683e	individual_id	15	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:07:30.974000	function	logic	intention	80482	80482	897	ip
23773716	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:00:31.639000	function	logic	intention	156977	123789	968	ip
23773716	cookie_id	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:03:08.647000	function	logic	intention	5012	5012	410	ip
23773719	38b441e34fe1467c98cfd74979a543a4	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:06:19.193000	function	logic	intention	98529	98529	6125	ip
23773719	38b441e34fe1467c98cfd74979a543a4	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:07:58.602000	function	logic	intention	1188862	416637	2484	ip
23773719	38b441e34fe1467c98cfd74979a543a4	individual_id	4	https://www.mybank.com.tw/MyBank/Home/Logout	2016-08-01 03:27:47.558000	function	logic	intention	15500	15500	1390	ip
23773725	cookie_id	individual_id	4	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 03:06:27.950000	function	logic	intention	1000	1000	880	ip
23773735	cookie_id	individual_id	11	app://com.cathaybk.mmb.ios.app/客服中心	2016-08-01 03:00:08.535000	function	logic	intention	141	141	-1	ip
23773735	cookie_id	individual_id	12	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 03:00:08.676000	function	logic	intention	4321	4321	-1	ip
23773735	cookie_id	individual_id	13	app://com.cathaybk.mmb.ios.app/設定	2016-08-01 03:00:12.997000	function	logic	intention	2362	2362	-1	ip
23773735	cookie_id	individual_id	14	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 03:00:15.359000	function	logic	intention	10351	10351	-1	ip
23773735	cookie_id	individual_id	15	app://com.cathaybk.mmb.ios.app/匯率查詢	2016-08-01 03:00:25.710000	function	logic	intention	0	0	-1	ip
23773739	cookie_id	individual_id	4	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 03:04:07.790000	function	logic	intention	78	78	-1	ip
23773739	cookie_id	individual_id	5	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 03:04:07.157000	function	logic	intention	0	0	-1	ip
23773741	cookie_id	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 03:01:30.392000	function	logic	intention	147744	147744	2328	ip
23773741	cookie_id	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 03:03:58.230000	function	logic	intention	391	391	2357	ip
23773741	cookie_id	individual_id	7	https://www.mybank.com.tw/mybank/Home/MyMobiBank	2016-08-01 03:04:07.403000	function	logic	intention	375	375	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	8	https://www.cathaybk.com.tw/cathaybk/	2016-08-01 03:00:01.539000	function	logic	intention	42317	42317	537	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	9	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp	2016-08-01 03:00:43.856000	function	logic	intention	47446	47446	718	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	10	https://www.kokobank.com/KOKO/Card	2016-08-01 03:00:59.372000	function	logic	intention	15575	15575	1019	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	11	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp#	2016-08-01 03:01:31.302000	function	logic	intention	17864	17864	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	12	https://www.cathaybk.com.tw/cathaybk/card/card/iDebit_1.asp	2016-08-01 03:01:49.166000	function	logic	intention	10123	10123	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	13	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp#	2016-08-01 03:01:59.289000	function	logic	intention	98513	98513	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	14	https://www.kokobank.com/KOKO/Home/KOKODebit	2016-08-01 03:02:06.136000	function	logic	intention	45768	45768	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	15	https://www.kokobank.com/KOKO/Home/KOKODebit	2016-08-01 03:03:37.840000	function	logic	intention	359	359	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	16	https://www.cathaybk.com.tw/cathaybk/card/card/icard_1.asp	2016-08-01 03:18:11.561000	function	logic	intention	14141	14141	-1	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	17	https://www.cathaybk.com.tw/cathaybk/card/card/help.asp	2016-08-01 03:18:25.702000	function	logic	intention	5015	5015	624	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	18	https://www.cathaybk.com.tw/cathaybk/card/card/card.asp	2016-08-01 03:18:30.717000	function	logic	intention	5395	5395	512	ip
23773743	fefac761fd42463abfa8ada1a51e7a62	individual_id	19	https://www.cathaybk.com.tw/cathaybk/card/card/iDebit_1.asp	2016-08-01 03:18:36.112000	function	logic	intention	15376	15376	313	ip
23773744	cookie_id	individual_id	4	https://www.mybank.com.tw/mybank	2016-08-01 03:01:14.293000	function	logic	intention	37130	37130	-1	ip
23773744	cookie_id	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:01:54.639000	function	logic	intention	188666	188666	3532	ip
23773744	cookie_id	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:05:03.465000	function	logic	intention	1727	1727	375	ip
23773749	ddb58c9cb6f9482eb02f89f50d5e10a3	individual_id	4	https://www.cathaybk.com.tw/cathaybk/deposit/rate.asp	2016-08-01 03:07:45.537000	function	logic	intention	28212	28212	-1	ip
23773749	ddb58c9cb6f9482eb02f89f50d5e10a3	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:08:16.442000	function	logic	intention	3580	3580	268	ip
23773750	cookie_id	individual_id	6	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 03:16:57.338000	function	logic	intention	128	128	-1	ip
23773750	cookie_id	individual_id	7	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 03:16:57.466000	function	logic	intention	109	109	-1	ip
23773750	cookie_id	individual_id	8	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 03:16:57.575000	function	logic	intention	9132	9132	-1	ip
23773750	cookie_id	individual_id	9	app://com.cathaybk.mymobibank.android.app/LastestActivity	2016-08-01 03:17:06.707000	function	logic	intention	0	0	-1	ip
23773757	cookie_id	individual_id	3	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 03:18:44.112000	function	logic	intention	0	0	-1	ip
23773762	cookie_id	individual_id	2	https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq	2016-08-01 03:11:30.796000	function	logic	intention	16881	16881	-1	ip
23773762	cookie_id	individual_id	3	https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank	2016-08-01 03:11:47.677000	function	logic	intention	359463	216102	2455	ip
23773764	2f4a294267804f72b4f951d2da236281	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:00:12.387000	function	logic	intention	34403	34403	-1	ip
23773764	2f4a294267804f72b4f951d2da236281	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:00:46.790000	function	logic	intention	1497	1497	479	ip
23773764	2f4a294267804f72b4f951d2da236281	individual_id	8	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 03:00:48.287000	function	logic	intention	37317	37317	298	ip
23773764	2f4a294267804f72b4f951d2da236281	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 03:01:25.604000	function	logic	intention	14414	14414	-1	ip
23773764	2f4a294267804f72b4f951d2da236281	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 03:01:40.180000	function	logic	intention	329	329	335	ip
23773766	d6574ef72cf8498284ef2f3de7bfc1a5	individual_id	3	https://www.mybank.com.tw/mybank	2016-08-01 03:00:06.815000	function	logic	intention	8435	8435	-1	ip
