session_id	cookie_id	individual_id	session_seq	url	creation_datetime	function	logic	intention	duration	active_duration	loading_time	ip
23775289	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 04:03:39.998000	function	logic	intention	320395	120957	494	ip
23775289	cookie_id	individual_id	8	https://www.mybank.com.tw/mybank	2016-08-01 04:09:00.440000	function	logic	intention	15594	15594	-1	ip
23775289	cookie_id	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:09:16.169000	function	logic	intention	95940	95940	2739	ip
23775289	cookie_id	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:10:52.156000	function	logic	intention	1875	1875	392	ip
23775289	cookie_id	individual_id	11	https://www.mybank.com.tw/mybank	2016-08-01 04:26:21.115000	function	logic	intention	142	142	-1	ip
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	1	app://com.cathaybk.mmb.ios.app	2016-08-01 04:52:07.880000	function	logic	intention	5966	5966	-1	78.90.170.240
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	2	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:52:13.540000	function	logic	intention	47152	47152	-1	78.90.170.240
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	3	app://com.cathaybk.mmb.ios.app/貼心服務	2016-08-01 04:53:00.206000	function	logic	intention	6496	6496	-1	78.90.170.240
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	4	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:53:06.702000	function	logic	intention	59586	59586	-1	78.90.170.240
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	5	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:54:06.288000	function	logic	intention	73147	73147	-1	78.90.170.240
23777002	9aa2be13e443413996cb9d3b8f9b60dd	individual_id	6	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:55:19.435000	function	logic	intention	0	0	-1	78.90.170.240
23777043	7e51a82dcf3d422289acabbf801676a2	individual_id	1	https://www.mybank.com.tw/mybank	2016-08-01 04:56:07.551000	function	logic	intention	514492	149028	-1	211.75.194.76
23775330	cookie_id	individual_id	15	https://www.kokobank.com/KOKO/Home/ReLogin?ReturnUrl=%2fKOKO%2fEBank%2fDigitalAccount%2fIndex	2016-08-01 04:23:13.311000	function	logic	intention	3225	3225	1427	ip
23775330	cookie_id	individual_id	16	https://www.kokobank.com/KOKO/Home/KOKOLoginPage	2016-08-01 04:23:16.743000	function	logic	intention	20489	20489	456	ip
23775330	cookie_id	individual_id	17	https://www.kokobank.com/KOKO/EBank	2016-08-01 04:23:39.956000	function	logic	intention	59958	59958	2956	ip
23775330	cookie_id	individual_id	18	https://www.kokobank.com/KOKO/EBank/F0301/F0301_MyFund	2016-08-01 04:25:14.447000	function	logic	intention	12631	12631	38478	ip
23775330	cookie_id	individual_id	19	https://www.kokobank.com/KOKO/EBank/F0301/F0302_SuitFund	2016-08-01 04:25:27.599000	function	logic	intention	95931	95931	617	ip
23775330	cookie_id	individual_id	20	https://www.kokobank.com/KOKO/EBank/F0301/F0301_MyFund	2016-08-01 04:27:07.134000	function	logic	intention	8027	8027	3687	ip
23775330	cookie_id	individual_id	21	https://www.kokobank.com/KOKO/EBank/AuthorizedVSA/AuthorizeLinkBank	2016-08-01 04:27:16.151000	function	logic	intention	20460	20460	532	ip
23775330	cookie_id	individual_id	22	https://www.kokobank.com/KOKO/EBank/AuthorizedVSA/AuthorizeAccounts	2016-08-01 04:27:39.880000	function	logic	intention	39182	39182	2659	ip
23775330	cookie_id	individual_id	23	https://www.kokobank.com/KOKO/EBank/AuthorizedVSA/AuthorizeAccounts	2016-08-01 04:28:18.911000	function	logic	intention	2619	2619	784	ip
23775330	cookie_id	individual_id	24	https://www.kokobank.com/KOKO/EBank	2016-08-01 04:28:23.496000	function	logic	intention	8249	8249	2044	ip
23775330	cookie_id	individual_id	25	https://www.kokobank.com/KOKO/EBank/Home	2016-08-01 04:28:32.542000	function	logic	intention	39061	39061	887	ip
23775330	cookie_id	individual_id	26	https://www.kokobank.com/KOKO/EBank/DigitalAccount	2016-08-01 04:29:12.353000	function	logic	intention	230956	187950	863	ip
23775330	cookie_id	individual_id	27	https://www.kokobank.com/KOKO/EBank/TransShare	2016-08-01 04:33:06.526000	function	logic	intention	27239	27239	3533	ip
23775330	cookie_id	individual_id	28	https://www.kokobank.com/KOKO/EBank/DigitalAccount	2016-08-01 04:33:34.359000	function	logic	intention	15354	15354	913	ip
23776274	93e51ebfa26c4e22b2dcf881dc9ab645	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:59:21.520000	function	logic	intention	2156	2156	-1	114.136.125.89
23776274	93e51ebfa26c4e22b2dcf881dc9ab645	individual_id	2	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:59:23.208000	function	logic	intention	93	93	-1	114.136.125.89
23776274	93e51ebfa26c4e22b2dcf881dc9ab645	individual_id	3	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 04:59:23.301000	function	logic	intention	0	0	-1	114.136.125.89
23775342	cookie_id	individual_id	17	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 04:02:02.156000	function	logic	intention	267	267	-1	ip
23775342	cookie_id	individual_id	18	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 04:02:02.423000	function	logic	intention	93	93	-1	ip
23775342	cookie_id	individual_id	19	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:02:02.516000	function	logic	intention	0	0	-1	ip
23775364	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Personal/Home	2016-08-01 04:08:25.633000	function	logic	intention	13645	13645	7713	ip
23775364	cookie_id	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:08:41.168000	function	logic	intention	367750	283446	1926	ip
23775364	cookie_id	individual_id	9	https://www.mybank.com.tw/MyBank/Personal/Home	2016-08-01 04:14:49.391000	function	logic	intention	12707	12707	1922	ip
23775364	cookie_id	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:15:03.453000	function	logic	intention	17004	17004	1592	ip
23775364	cookie_id	individual_id	11	https://www.mybank.com.tw/MyBank/Personal/Home	2016-08-01 04:15:20.878000	function	logic	intention	23081	23081	2120	ip
23775364	cookie_id	individual_id	12	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:15:45.254000	function	logic	intention	82807	82807	1623	ip
23775364	cookie_id	individual_id	13	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:17:09.657000	function	logic	intention	73880	73880	1611	ip
23775364	cookie_id	individual_id	14	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:18:26.444000	function	logic	intention	4083	4083	2704	ip
23777039	c8bd0a9e27464b7f88df634dcf5af186	individual_id	1	https://www.cathayholdings.com/bank/cathaybk/	2016-08-01 04:55:52.196000	function	logic	intention	51462	51462	-1	114.38.185.1
23777039	c8bd0a9e27464b7f88df634dcf5af186	individual_id	2	https://www.mybank.com.tw/mybank	2016-08-01 04:55:55.411000	function	logic	intention	23190	23190	-1	114.38.185.1
23777039	c8bd0a9e27464b7f88df634dcf5af186	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:56:18.632000	function	logic	intention	22690	22690	1984	114.38.185.1
23777025	b18b6d3118324439a80363a6c387f9d5	individual_id	1	https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP	2016-08-01 04:54:15.312000	function	logic	intention	14643	14643	-1	78.90.170.240
23777025	b18b6d3118324439a80363a6c387f9d5	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 04:54:29.955000	function	logic	intention	70157	70157	-1	78.90.170.240
23777025	b18b6d3118324439a80363a6c387f9d5	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000001502282847	2016-08-01 04:55:40.112000	function	logic	intention	22173	22173	3059	78.90.170.240
23775401	cookie_id	individual_id	46	https://www.myb2b.com.tw/ebank/top_new.asp?Root=CustomerMap	2016-08-01 04:01:40.552000	function	logic	intention	0	0	-1	ip
23775401	cookie_id	individual_id	47	https://www.myb2b.com.tw/ebank/CustomerMap.asp	2016-08-01 04:01:40.568000	function	logic	intention	0	0	-1	ip
23775401	cookie_id	individual_id	48	https://www.myb2b.com.tw/ebank/top_new.asp?	2016-08-01 04:04:35.231000	function	logic	intention	0	0	-1	ip
23775401	cookie_id	individual_id	49	https://www.myb2b.com.tw/ebank/EBPLRNBS10B00.asp?AP_ID=NETPLR&SERVICE_ID=10B0&Parent_Service_ID=Query	2016-08-01 04:04:35.247000	function	logic	intention	0	0	-1	ip
23775401	cookie_id	individual_id	50	https://www.myb2b.com.tw/ebank/EBPLRNBS10B01.asp?AP_ID=NETPLR&SERVICE_ID=10B0	2016-08-01 04:04:45.226000	function	logic	intention	0	0	-1	ip
23775401	cookie_id	individual_id	51	https://www.myb2b.com.tw/ebank/default.asp	2016-08-01 04:04:56.643000	function	logic	intention	4690	4690	-1	ip
23775411	cookie_id	individual_id	13	https://www.cathaybk.com.tw/cathaybk/card/event/2016/Yahoo/20160720/card_news1050720_login01.asp	2016-08-01 04:02:34.994000	function	logic	intention	10021	10021	273	ip
23775411	cookie_id	individual_id	14	https://www.cathaybk.com.tw/cathaybk/card/event/2016/Yahoo/20160720/card_news1050720_login02.asp	2016-08-01 04:02:45.620000	function	logic	intention	2052	2052	190	ip
23775416	cookie_id	individual_id	28	https://www.myb2b.com.tw/ebank/top_new.asp?Root=CustomerMap	2016-08-01 04:00:06.123000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	29	https://www.myb2b.com.tw/ebank/CustomerMap.asp	2016-08-01 04:00:06.139000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	30	https://www.myb2b.com.tw/ebank/top_new.asp?	2016-08-01 04:00:08.390000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	31	https://www.myb2b.com.tw/ebank/EBPLR20E0.asp?AP_ID=NETPLR&SERVICE_ID=20E0&Parent_Service_ID=Transfer	2016-08-01 04:00:08.304000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	32	https://www.myb2b.com.tw/ebank/EBPLR20A01_1.asp?AP_ID=NETPLR&SERVICE_ID=20E0&Required=true	2016-08-01 04:01:19.972000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	33	https://www.myb2b.com.tw/ebank/EBPLR20E0_OP.asp?AP_ID=NETPLR&STEP=1&SERVICE_ID=20E0	2016-08-01 04:01:31.380000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	34	https://www.myb2b.com.tw/ebank/EBPLR20A01_1.asp?AP_ID=NETPLR&SERVICE_ID=20E0&Required=true	2016-08-01 04:02:17.452000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	35	https://www.myb2b.com.tw/ebank/EBPLR20E0_OP.asp?AP_ID=NETPLR&STEP=1&SERVICE_ID=20E0	2016-08-01 04:02:38.313000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	36	https://www.myb2b.com.tw/ebank/EBPLR10D1.asp?First=true&AP_ID=NETPLR&SERVICE_ID=10D1	2016-08-01 04:02:40.940000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	37	https://www.myb2b.com.tw/ebank/EBPLR10D1_1.asp?AP_ID=NETPLR&SERVICE_ID=10D1&Query=true	2016-08-01 04:02:41.354000	function	logic	intention	0	0	-1	ip
23775416	cookie_id	individual_id	38	https://www.myb2b.com.tw/ebank/default.asp	2016-08-01 04:03:06.970000	function	logic	intention	1100	1100	-1	ip
23777026	d2d6fa28956940a28e0cf86911ee3186	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:54:22.893000	function	logic	intention	2189	2189	-1	111.82.245.136
23777026	d2d6fa28956940a28e0cf86911ee3186	individual_id	2	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:54:25.820000	function	logic	intention	94	94	-1	111.82.245.136
23777026	d2d6fa28956940a28e0cf86911ee3186	individual_id	3	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 04:54:25.176000	function	logic	intention	0	0	-1	111.82.245.136
23777040	a4745167e4f14ef3b74d12b69059a40a	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:55:54.833000	function	logic	intention	47	47	-1	118.161.8.224
23775431	130ac08e76ca410cbda4a317472b3e02	individual_id	3	https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome	2016-08-01 04:05:31.706000	function	logic	intention	21058	21058	-1	ip
23775431	130ac08e76ca410cbda4a317472b3e02	individual_id	4	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:05:52.764000	function	logic	intention	20894	20894	-1	ip
23775431	130ac08e76ca410cbda4a317472b3e02	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:06:13.658000	function	logic	intention	105321	105321	-1	ip
23775431	130ac08e76ca410cbda4a317472b3e02	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:07:58.979000	function	logic	intention	375	375	402	ip
23777003	db40b0dd6507494f89a7f0e279ee08de	individual_id	1	https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome%2fLogout	2016-08-01 04:52:21.648000	function	logic	intention	954	954	-1	101.139.144.158
23777027	0b5fa064a3f845259eb428e905661583	individual_id	1	https://www.mybank.com.tw/mybank/Home/MyMobiBank	2016-08-01 04:54:25.973000	function	logic	intention	15689	15689	-1	111.82.245.136
23777027	0b5fa064a3f845259eb428e905661583	individual_id	2	https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq	2016-08-01 04:54:44.237000	function	logic	intention	2685	2685	3025	111.82.245.136
23777027	0b5fa064a3f845259eb428e905661583	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000113530051519	2016-08-01 04:54:47.735000	function	logic	intention	8339	8339	859	111.82.245.136
23775458	cookie_id	individual_id	6	https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP	2016-08-01 04:03:02.133000	function	logic	intention	7767	7767	-1	ip
23775458	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 04:03:09.978000	function	logic	intention	578	578	1949	ip
23775458	cookie_id	individual_id	8	https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP	2016-08-01 04:03:21.580000	function	logic	intention	23729	23729	-1	ip
23775458	cookie_id	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 04:03:45.403000	function	logic	intention	919	919	17920	ip
23775458	cookie_id	individual_id	10	https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP	2016-08-01 04:03:52.912000	function	logic	intention	7925	7925	-1	ip
23775458	cookie_id	individual_id	11	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 04:04:00.993000	function	logic	intention	157813	157813	4210	ip
23775458	cookie_id	individual_id	12	https://www.mybank.com.tw/mybank/Home/MyMobiBank	2016-08-01 04:06:45.243000	function	logic	intention	18968	18968	-1	ip
23775458	cookie_id	individual_id	13	https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq	2016-08-01 04:07:04.290000	function	logic	intention	12341	12341	3122	ip
23775458	cookie_id	individual_id	14	https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000226015002288	2016-08-01 04:07:16.724000	function	logic	intention	58417	58417	623	ip
23775458	cookie_id	individual_id	15	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 04:08:15.266000	function	logic	intention	161159	161159	2697	ip
23775458	cookie_id	individual_id	16	https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000226015002288	2016-08-01 04:10:56.550000	function	logic	intention	15444	15444	763	ip
23777028	126995f3bd5947d9801589409c4cea58	individual_id	1	https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#current	2016-08-01 04:54:48.126000	function	logic	intention	2141	2141	-1	54.164.83.224
23775487	cookie_id	individual_id	3	app://com.cathaybk.mmb.ios.app/歷史推播訊息	2016-08-01 04:02:16.550000	function	logic	intention	0	0	-1	ip
23775489	cookie_id	individual_id	6	https://www.mybank.com.tw/mybank/home/MyMobiBank	2016-08-01 04:01:22.409000	function	logic	intention	99037	99037	-1	ip
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:53:24.132000	function	logic	intention	1283	1283	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	2	app://com.cathaybk.mymobibank.android.app/ExchangeActivity	2016-08-01 04:53:25.415000	function	logic	intention	1126	1126	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	3	app://com.cathaybk.mymobibank.android.app/ExchangeListAllActivity	2016-08-01 04:53:26.541000	function	logic	intention	48614	48614	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	4	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 04:54:15.155000	function	logic	intention	125	125	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	5	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 04:54:15.280000	function	logic	intention	125	125	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	6	app://com.cathaybk.mymobibank.android.app/LastestActivity	2016-08-01 04:54:15.405000	function	logic	intention	1110	1110	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	7	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:54:16.515000	function	logic	intention	109	109	-1	101.15.65.202
23777017	d6565a020ed847628359a791c1cce2b7	individual_id	8	app://com.cathaybk.mymobibank.android.app/MyBankTabGroup	2016-08-01 04:54:16.624000	function	logic	intention	124464	121119	-1	101.15.65.202
23775506	cookie_id	individual_id	4	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:47.710000	function	logic	intention	15178	15178	510	ip
23775507	cookie_id	individual_id	7	https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616_login02.asp	2016-08-01 04:00:55.856000	function	logic	intention	11258	11258	485	ip
23775507	cookie_id	individual_id	8	https://www.cathaybk.com.tw/cathaybk/card/login_news_list.asp	2016-08-01 04:01:07.325000	function	logic	intention	15368	15368	585	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	4	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:00:00.989000	function	logic	intention	3418	3418	578	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	5	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 04:00:04.470000	function	logic	intention	30998	30998	733	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:37.572000	function	logic	intention	95617	95617	2570	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:02:13.267000	function	logic	intention	3226	3226	558	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	8	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 04:02:16.571000	function	logic	intention	42394	42394	903	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Welcome	2016-08-01 04:02:59.280000	function	logic	intention	6037	6037	2965	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:03:05.143000	function	logic	intention	45025	45025	838	ip
23775508	a21232f8b47b4ed0bcc5c6abafafd2a6	individual_id	11	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:03:50.215000	function	logic	intention	2104	2104	593	ip
23775510	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:02:20.140000	function	logic	intention	4624	4624	163	ip
23775512	cookie_id	individual_id	13	https://www.myb2b.com.tw/ebank/default.asp	2016-08-01 04:08:38.160000	function	logic	intention	22080	22080	-1	ip
23775513	cookie_id	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:09.431000	function	logic	intention	14749	14749	2285	ip
23775513	cookie_id	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:24.633000	function	logic	intention	3280	3280	2101	ip
23775513	cookie_id	individual_id	10	https://www.mybank.com.tw/MyBank/Home/LoginMessage	2016-08-01 04:00:30.163000	function	logic	intention	15621	15621	876	ip
23775514	cookie_id	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:01.301000	function	logic	intention	12486	12486	2244	ip
23775514	cookie_id	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:16.940000	function	logic	intention	23353	23353	1873	ip
23775514	cookie_id	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:39.884000	function	logic	intention	5421	5421	1802	ip
23775514	cookie_id	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:48.282000	function	logic	intention	23472	23472	1779	ip
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	1	https://www.mybank.com.tw/mybank	2016-08-01 04:00:14.685000	function	logic	intention	22101	22101	-1	123.193.15.46
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:00:36.817000	function	logic	intention	16387	16387	3782	123.193.15.46
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 04:00:53.220000	function	logic	intention	1308	1308	240	123.193.15.46
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	4	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 04:00:54.794000	function	logic	intention	13500	13500	341	123.193.15.46
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 04:01:08.325000	function	logic	intention	705018	224899	2614	123.193.15.46
23775518	472b06ad831d4305b1326a3e9870fbbf	individual_id	6	https://www.mybank.com.tw/MyBank/Home/Logout	2016-08-01 04:12:53.374000	function	logic	intention	305066	120297	339	123.193.15.46
23775519	9662f446e13243bb8182a9ac67d1d0c8	individual_id	1	app://com.cathaybk.mmb.ios.app	2016-08-01 04:00:28.132000	function	logic	intention	1125	1125	-1	111.249.218.107
23775519	9662f446e13243bb8182a9ac67d1d0c8	individual_id	2	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:00:29.257000	function	logic	intention	169101	127138	-1	111.249.218.107
23775519	9662f446e13243bb8182a9ac67d1d0c8	individual_id	3	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 04:03:18.358000	function	logic	intention	0	0	-1	111.249.218.107
23775520	572f046a17d24bbf89ae681bfde89b00	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:00:37.462000	function	logic	intention	3313	3313	-1	101.14.147.235
23775520	572f046a17d24bbf89ae681bfde89b00	individual_id	2	app://com.cathaybk.mymobibank.android.app/CheckOTPToken	2016-08-01 04:00:40.775000	function	logic	intention	109	109	-1	101.14.147.235
23775520	572f046a17d24bbf89ae681bfde89b00	individual_id	3	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:00:40.884000	function	logic	intention	0	0	-1	101.14.147.235
23775521	66c1f215c98a411cbacd88b8fed417b6	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 04:00:39.400000	function	logic	intention	6165	6165	-1	39.10.229.238
23775521	66c1f215c98a411cbacd88b8fed417b6	individual_id	2	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 04:00:45.565000	function	logic	intention	3233	3233	-1	39.10.229.238
23775521	66c1f215c98a411cbacd88b8fed417b6	individual_id	3	app://com.cathaybk.mymobibank.android.app/CheckOTPToken	2016-08-01 04:00:48.798000	function	logic	intention	109	109	-1	39.10.229.238
23775521	66c1f215c98a411cbacd88b8fed417b6	individual_id	4	app://com.cathaybk.mymobibank.android.app/GestureAuthInputView	2016-08-01 04:00:48.907000	function	logic	intention	3255	3255	-1	39.10.229.238
