33010434,241,1783864,126719
33015298,3291,3330784,1486490
33015298,1194,91329,91329
33015298,754,15395,15395
33015298,3241,1161630,400399
33015298,1131,443508,121375
33021368,283,299712,123782
33021368,261,299946,199671
33021368,243,299753,214398
33021368,275,299956,244112
33021368,339,299720,122811
33021368,269,299768,207352
33021368,286,300070,122376
33021368,243,299831,149831
33021368,312,300228,122347
33021368,216,299076,122530
33021368,489,299438,136804
33021368,276,300050,124504
33024064,None,737,737
33024064,2176,17223,17223
33024064,None,86253,86253
33024064,2229,157269,122284
33024064,2360,38954,38954
33024064,3566,54225,54225
33024064,None,455898,267482
33024064,2678,183649,126627
33024064,None,1375,1375
33024064,2348,16204,16204
33024064,1641,15829,15829
33024064,1953,470140,470140
33024064,None,2191778,884677
33024064,2419,84941,84941
33024064,None,1203,1203
33024064,None,28589,28589
33026301,537,1156781,201391
33026301,421,76536,76536
33026301,339,15220,15220
33026301,461,15263,15263
33026301,305,453,453
33026301,377,15240,15240
33026301,445,84450,84450
33027756,2017,107504,107504
33027756,2810,11672,11672
33027756,83081,169876,121094
33027756,1944,627214,122828
33027756,2892,466317,196854
33027756,2778,36705,36705
33027756,3262,806105,589524
33027756,3368,626028,399318
33027756,629,22478,22478
33027756,2062,19882,19882
33028563,1672,487502,158549
33028563,None,624801,150484
33028563,None,532,532
33028563,None,30578,30578
33028563,None,660492,143780
33028563,2634,337604,223549
33028563,1649,15399,15399
33031811,177,1203,1203
33031811,None,0,0
33031811,186,2366445,2244233
33031969,697,4687,4687
33031969,79457,2095,2095
33031969,1057,15116,15116
33031969,797,119260,119260
33031969,1732,2189130,547497
33031969,330,15176,15176
33031969,557,16023,16023
33033733,None,1577190,135445
33033733,None,9582,9582
33033733,299,5127,5127
33033733,273,758461,125150
33033733,348,84027,84027
33033733,312,494143,200720
33036357,None,1189741,135760
33036357,3343,1908759,1640442
33036587,393,4256,4256
33036587,None,987,987
33036587,711,42428,42428
33036587,485,375002,270654
33036587,113,15761,15761
33036587,225,867842,120297
33036884,4768,3407,3407
33036884,2073,15267,15267
33036884,866,2296988,241484
33036884,1024,658999,185176
33036884,2581,10673,10673
33037808,358,2081960,1295123
33037808,236,2987,2987
33039126,292,683649,381460
33039126,170,908546,120578
33039804,None,4609,4609
33039804,684,2188,2188
33039804,536,2093,2093
33039804,None,105847,105847
33039804,2266,1379360,1304234
33039804,811,15068,15068
33039804,541,2344,2344
33039804,659,25340,25340
33039804,865,2283178,797516
33039804,561,1016660,494664
33039804,780,144624,144624
33039897,None,2706263,123207
33039897,1207,396436,396436
33039897,754,684166,122563
33039971,None,0,0
33039971,None,0,0
33039971,202,1387665,120406
33039974,330,34261,34261
33039974,289,15080,15080
33039974,372,2501,2501
33039974,None,7437,7437
33039974,352,3269,3269
33039974,250,15157,15157
33039974,246,15188,15188
33039974,368,2230053,254226
33040000,278,765,765
33040000,None,2641,2641
33040000,None,250,250
33040000,225,500,500
33040000,937,15611,15611
33040000,555,1781555,145681
33040000,979,229301,152449
33040000,2479,591081,287356
33040000,None,41308,41308
33040000,None,39823,39823
33040000,None,566769,387563
33040000,945,12370,12370
33040000,631,856610,126281
33040000,457,1859,1859
33040000,None,51542,51542
33040013,None,683889,120938
33040013,263,3128409,128469
33040013,227,3096778,120250
33040013,None,3087397,120269
33040013,228,2128737,120266
33040013,238,3034814,248507
33040315,None,483419,120000
33040315,None,518175,120000
33040315,None,333,333
33040315,None,125,125
33040315,None,125,125
33040315,None,397,397
33040315,None,456160,120000
33040315,None,7432,7432
33040315,None,172,172
33040315,None,156,156
33040315,None,157,157
